Bloco;Parcela;Faixa;Arvore;Fuste;Código;;X;Y;Familia;Nome_Cientifico;Nome_comum;CAP_2002;CAP_2005;CAP_2008;CAP_2011;CAP_2014;CAP_2017;CAP_2020;CAP_2026;HC;anoHC;HT;anoHT;Fuste;Estrato;Fitossanidade;Pos;Forma;Ano_Ingresso;info_Morta;Ano_Morta;Observacoes
1;1;4;84;1;0;FALSO;34.5;90;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;43.5;46;47.3;48.5;50.6;52.5;54.2;59.8;0;;0;;2;1;3;3;3;2002;0;;
1;1;4;85;1;0;FALSO;30.4;89.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;48.5;50.2;50.8;50.8;51.4;52;52.2;52;0;;0;;2;1;3;2;2;2002;0;;
1;1;4;86;1;0;FALSO;30.2;84.7;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;72.5;77.6;82;85.5;90.2;90.6;96;99.4;0;;0;;1;1;3;2;4;2002;0;;
1;1;4;87;1;0;FALSO;30.4;82.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;44;45.8;47.5;49;53.7;57.5;60;69.2;0;;0;;3;2;3;2;2;2002;0;;
1;1;4;88;1;0;FALSO;30.4;81.6;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;56.5;59.4;;;;;;;;;;;2;2;3;0;0;2002;1;2008;
1;1;4;89;1;0;FALSO;34;82.8;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;63.5;69.7;;;;;;;;;;;2;2;3;0;0;2002;1;2008;
1;1;4;90;1;0;FALSO;39;81.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;36;36.7;38;39;42.9;45.1;47;51.2;0;;0;;2;1;3;2;3;2002;0;;
1;1;4;91;1;0;FALSO;33;77.5;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;47;50.3;;;;;;;;;;;2;2;3;0;0;2002;1;2008;
1;1;4;92;1;0;FALSO;39;76;Asteraceae;Vernonanthura discolor (Spreng.) H.Rob.;Vassourão-preto;120;121;;;;;;;;;;;1;3;3;0;0;2002;1;2008;
1;1;4;93;1;0;FALSO;31.5;69.8;Lauraceae;Cryptocarya aschersoniana Mez;Canela-fogo;170;171.6;171.6;171.6;172.6;173;173;178.5;0;;0;;2;3;3;4;5;2002;0;;
1;1;4;94;1;0;FALSO;31.5;68.7;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;45.5;46.5;46.5;46.5;;;;;;;;;1;1;3;2;3;2002;1;2014;
1;1;4;95;1;0;FALSO;32;64.5;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;62.5;65.7;69.5;72.4;75.3;79.4;82.9;93.5;0;;0;;2;2;3;3;2;2002;0;;
1;1;4;96;1;0;FALSO;31;63.7;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;121.5;;;;;;;;;;;;2;3;3;0;0;2002;1;2005;
1;1;4;97;1;0;FALSO;37;60.4;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;171;179.4;184;188.6;192.5;196;210;211.9;0;;0;;3;3;3;5;5;2002;0;;
1;1;4;98;1;0;FALSO;35;57.5;Meliaceae;Cedrela fissilis Vell.;Cedro;80.5;86.3;88.5;91;94.5;95.9;99.1;102.4;0;;0;;2;2;3;2;3;2002;0;;
1;1;4;99;1;0;FALSO;34.8;55.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;39.5;40;40.5;40.5;41.1;41.5;41.7;42.3;0;;0;;2;1;3;2;2;2002;0;;
1;1;4;100;1;0;FALSO;35;55;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;109;112;115;115.5;116;116;118.2;120.5;0;;0;;2;2;3;4;3;2002;0;;
1;1;4;101;1;0;FALSO;36;52;Lauraceae;Aiouea sellowiana (Nees & Mart.) R.Rohde;Canela-branca;61.5;66.3;66.5;67.8;71.1;73;76.8;82.1;0;;0;;2;2;3;3;3;2002;0;;
1;1;4;102;1;0;FALSO;38;52.5;Fabaceae;Dalbergia brasiliensis Vogel;Jacarandá;133.5;;;;;;;;;;;;1;2;2;0;0;2002;1;2005;
1;1;4;103;1;0;FALSO;38.5;54;Sapindaceae;Cupania vernalis Cambess.;Cuvatã;32;33.5;33.5;34;34.3;34.9;35.5;36.6;0;;0;;2;1;3;1;3;2002;0;;
1;1;4;104;1;0;FALSO;38;52;Sapindaceae;Matayba elaeagnoides Radlk.;Miguel-pintado;31.5;33.6;35.8;36.7;40;41.2;44.5;48.4;0;;0;;1;1;3;2;3;2002;0;;
1;1;4;105;1;0;FALSO;39.9;50.2;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;77.5;82.6;85.9;87;87;87.9;89.2;90.9;0;;0;;2;2;2;3;4;2002;0;;
1;1;4;106;1;0;FALSO;33.5;51.8;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;68;68.8;71;71.9;72;72.3;73;75;0;;0;;3;2;3;2;2;2002;0;;
1;1;4;576;1;0;FALSO;33;64.4;Meliaceae;Cedrela fissilis Vell.;Cedro;;32.2;33.5;36;39.1;41.3;42;47;0;;0;;1;1;2;1;3;2005;0;;
1;1;4;577;1;0;FALSO;33;56.5;Fabaceae;Inga virescens Benth.;Ingá;;32.6;34.5;36.9;39.8;40.9;41.6;46.1;0;;0;;2;2;3;2;2;2005;0;;
1;1;4;578;1;0;FALSO;34;57.3;Sapindaceae;Matayba elaeagnoides Radlk.;Miguel-pintado;;33;33.5;33.6;39.3;41.3;42.2;46.5;0;;0;;2;2;3;2;4;2005;0;;
1;1;4;623;1;0;FALSO;32.5;68;Myrtaceae;Campomanesia xanthocarpa (Mart.) O.Berg;Guabiroba;;;31.6;34.5;37.1;38.4;38.7;43;0;;0;;2;1;3;2;3;2008;0;;
1;1;4;624;1;0;FALSO;33;56.5;Primulaceae;Myrsine umbellata Mart.;Capororocão;;;33;33.2;33.2;34;34;38.6;0;;0;;2;1;3;1;2;2008;0;;
1;1;4;656;1;0;FALSO;31;92.6;Rubiaceae;Rudgea jasminoides (Cham.) Müll.Arg.;Véu-de-noiva;;;;32;34.3;35.3;37;40.1;0;;0;;2;1;2;2;2;2011;0;;
1;1;4;709;1;0;FALSO;38;72;Myrtaceae;Eugenia handroana D.Legrand;Fruta-de-macaco;;;;;34.3;35.1;37.2;39.5;0;;0;;2;1;2;3;4;2014;0;;
1;1;4;710;1;0;FALSO;36.5;50.5;Rutaceae;Zanthoxylum riedelianum Engl.;Mamica-graúda;;;;;31.6;31.6;32.5;32.6;0;;0;;1;1;2;3;3;2014;0;;
1;1;4;720;1;1;VERDADEIRO;31;30.9;Myrtaceae;Myrcia hebepetala DC.;Caingá;;;;;;32;33.8;37.1;0;;0;;1;1;3;1;2;2017;0;;
1;1;4;720;2;2;FALSO;31;30.9;Myrtaceae;Myrcia hebepetala DC.;Caingá;;;;;;31.5;31;32.4;0;;0;;1;1;3;1;2;2017;0;;
1;1;4;721;1;0;FALSO;39;75;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;;32.3;33.5;34.9;0;;0;;2;1;3;1;2;2017;0;;
1;1;4;722;1;0;FALSO;38.5;56.5;Myrtaceae;Eugenia involucrata DC.;Cerejeira;;;;;;34.1;37.5;44;0;;0;;3;1;3;3;4;2017;0;;
1;1;4;763;1;0;FALSO;37;64.4;N.I.;N.I.;N.I.;;;;;;;34.5;40.3;0;;0;;3;2;3;3;5;2020;0;;
1;1;4;816;1;0;FALSO;39.5;88.4;N.I.;N.I.;N.I.;;;;;;;;40.1;2.5;;0;;3;2;3;3;3;2026;0;;
1;1;5;107;1;0;FALSO;44;50.2;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;58;67;73.5;82.3;95.4;99.3;106.1;116.5;0;;0;;3;2;3;4;3;2002;0;;
1;1;5;108;1;0;FALSO;43.9;53.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;59.5;64.3;67;69.5;75.6;78.2;82.7;93.8;0;;0;;3;2;3;2;3;2002;0;;
1;1;5;109;1;0;FALSO;40.8;53.7;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;51;55.9;58;59.3;60.5;60.9;62;62.3;0;;0;;3;3;3;2;2;2002;0;;
1;1;5;110;1;0;FALSO;42.5;55;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;109.1;109.1;;;;;;;;;;;2;2;2;0;0;2002;1;2008;
1;1;5;111;1;0;FALSO;42.7;55.4;Sapindaceae;Matayba elaeagnoides Radlk.;Miguel-pintado;44;48;50;51;53.2;56.7;59.4;63.8;0;;0;;2;2;3;2;2;2002;0;;
1;1;5;112;1;0;FALSO;40.6;60.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;42.5;44;45;45;46.5;47.8;48;50;0;;0;;2;1;3;2;2;2002;0;;
1;1;5;113;1;0;FALSO;47;61;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;68;72.2;74.7;75.5;88;113.7;81.5;81.5;0;;0;;2;2;3;3;3;2002;0;;
1;1;5;114;1;0;FALSO;45;64;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;68.6;68.6;71.7;72;75.5;75.5;76.8;79.3;0;;0;;2;2;3;3;3;2002;0;;
1;1;5;115;1;0;FALSO;46;64.7;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;35;;;;;;;;;;;;3;1;1;0;0;2002;1;2005;
1;1;5;116;1;0;FALSO;45.7;65;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;41;44.7;47.8;49;53.5;56;59.2;63.5;0;;0;;2;1;3;2;2;2002;0;;
1;1;5;117;1;0;FALSO;45;67;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;64.5;;;;;;;;;;;;1;2;1;0;0;2002;1;2005;
1;1;5;118;1;0;FALSO;46.7;68;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;130;141.4;145;150;157;164;170;174.3;0;;0;;2;3;3;4;4;2002;0;;
1;1;5;119;1;0;FALSO;47.5;65.5;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;35;38.7;;;;;;;;;;;2;1;3;0;0;2002;1;2008;
1;1;5;120;1;0;FALSO;44.5;74;Solanaceae;Solanum sanctaecatharinae Dunal;Cuvitinga;40;43.5;45;45.8;47.6;48.2;;;;;;;2;1;3;2;2;2002;1;2020;
1;1;5;121;1;0;FALSO;40.2;73.8;Rosaceae;Prunus myrtifolia (L.) Urb.;Pessegueiro-bravo;38;38.4;39;39;39.8;39.8;;;;;;;1;1;2;2;2;2002;1;2020;
1;1;5;122;1;0;FALSO;48;79;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;163.5;172.4;176;176;176;177.2;178;186.5;0;;0;;2;2;2;4;4;2002;0;;
1;1;5;123;1;0;FALSO;46;82;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;51;53.3;54.5;55.5;57.8;59.3;62;66.2;0;;0;;2;2;3;3;2;2002;0;;
1;1;5;124;1;0;FALSO;42.5;81;Sapindaceae;Cupania vernalis Cambess.;Cuvatã;32;32.7;33;33.3;34.5;35;35.7;35.5;0;;0;;2;1;3;2;3;2002;0;;
1;1;5;125;1;0;FALSO;42;80.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;52;54.3;57;60.4;66.7;71.4;73.1;82.7;0;;0;;2;2;3;3;3;2002;0;;engoliu a placa, alto crescimento 
1;1;5;126;1;0;FALSO;46;88;Celastraceae;Monteverdia aquifolium (Mart.) Biral;Espinheira-santa-verdadeira;47;47.8;48.5;48.7;49.6;50.1;51.5;52.7;0;;0;;1;1;3;1;3;2002;0;;
1;1;5;127;1;0;FALSO;44;96;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;222.5;227.9;230;231;234;234;237;242;0;;0;;2;2;3;3;4;2002;0;;
1;1;5;579;1;0;FALSO;40.5;76.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;31.5;31.5;32.5;34;34;;;;;;;3;2;3;2;2;2005;1;2020;
1;1;5;625;1;0;FALSO;40.5;62.2;Sapindaceae;Allophylus petiolulatus Radlk.;Vacum-de-folha-graúda;;;32.5;34.4;36.7;37.7;37.9;38.5;0;;0;;2;1;3;2;2;2008;0;;
1;1;5;711;1;0;FALSO;41;73.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;;;;31.9;31.9;;;;;;;1;2;2;3;3;2014;1;2020;
1;1;5;723;1;1;VERDADEIRO;45;76;Sapindaceae;Allophylus petiolulatus Radlk.;Vacum-de-folha-graúda;;;;;;34.5;37.5;42.5;0;;0;;2;1;2;2;2;2017;0;;
1;1;5;723;2;2;FALSO;45;76;Sapindaceae;Allophylus petiolulatus Radlk.;Vacum-de-folha-graúda;;;;;;31.5;24.5;25.5;0;;0;;2;1;2;2;2;2017;0;;
1;1;5;724;1;0;FALSO;50;88;Myrtaceae;Campomanesia xanthocarpa (Mart.) O.Berg;Guabiroba;;;;;;32;33.6;35.8;0;;0;;2;1;3;2;2;2017;0;;
1;1;5;725;1;0;FALSO;45;99;Aquifoliaceae;Ilex theezans Mart. ex Reissek;Caúna;;;;;;38.5;41;45.3;0;;0;;2;1;3;2;2;2017;0;;
1;1;5;817;1;0;FALSO;48.5;84.7;N.I.;N.I.;N.I.;;;;;;;;34.2;11;;0;;3;2;2;3;3;2026;0;;
1;1;5;818;1;1;FALSO;42;91.3;N.I.;N.I.;N.I.;;;;;;;;34.8;3;;0;;2;2;2;3;3;2026;0;;
1;2;1;128;1;0;FALSO;53;57;Aquifoliaceae;Ilex brevicuspis Reissek;Voadeira;44;47.1;48.5;49;49.9;51.5;52;52.1;0;;0;;2;2;3;2;2;2002;0;;
1;2;1;129;1;0;FALSO;52.9;62;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;35;35.5;35.7;35.7;37.5;37.5;35.7;;14;;6;;2;1;3;1;3;2002;1;2026;
1;2;1;130;1;0;FALSO;55;64;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;224;228.5;233.5;233.5;233.5;234.7;237;243.5;7.5;;5;;2;3;1;5;4;2002;0;;
1;2;1;131;1;0;FALSO;53;66.6;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;148.5;156.3;160.5;160.5;162;162.9;166;172;20;;7;;3;3;3;5;3;2002;0;;
1;2;1;132;1;0;FALSO;50.2;65.2;Sapotaceae;Chrysophyllum marginatum (Hook. & Arn.) Radlk.;Guatambu-leite;34;38.8;41;43.7;49.1;50.5;53.4;58.6;17;;10;;2;1;3;3;4;2002;0;;
1;2;1;133;1;0;FALSO;50.7;67;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;70.5;71;71;71.8;71.8;72.5;70.5;70.5;10;;7;;3;2;3;3;3;2002;0;;
1;2;1;134;1;0;FALSO;51;68.5;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;65.5;69.3;73.6;74;77.9;78.4;78.4;78;11;;7.5;;2;2;3;2;2;2002;0;;
1;2;1;135;1;0;FALSO;50.9;69.8;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;40.5;;;;;;;;;;;;2;1;3;0;0;2002;1;2005;
1;2;1;136;1;0;FALSO;51.5;73;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;69.5;70.7;71;;;;;;11;;4.5;;2;2;3;0;0;2002;1;2011;
1;2;1;137;1;0;FALSO;53;73;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;63.5;65.9;66;66;67;67.1;67.8;67.4;0;;0;;2;2;3;2;3;2002;0;;
1;2;1;139;1;0;FALSO;59;74;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;144.5;149.6;153;157;157;157;159;165;9;;7;;1;2;3;3;3;2002;0;;
1;2;1;140;1;0;FALSO;59.7;73.9;Euphorbiaceae;Actinostemon concolor (Spreng.) Müll.Arg.;Laranjinha-do-mato;31.5;33.1;;;;;;;18;;15;;2;1;3;0;0;2002;1;2008;
1;2;1;141;1;0;FALSO;59.5;75.8;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;64;65.3;66;66;66;66.4;67;66.6;0;;0;;3;1;3;3;4;2002;0;;
1;2;1;142;1;0;FALSO;53.5;77.7;Lauraceae;Nectandra megapotamica (Spreng.) Mez;Canela-imbuia;125;127;128;128;129.5;129.5;129.7;131.7;15;;13;;1;3;3;3;4;2002;0;;
1;2;1;143;1;0;FALSO;51.2;78.2;Sapindaceae;Matayba elaeagnoides Radlk.;Miguel-pintado;44.5;48.5;51;55;57.6;58.7;58.8;60.5;10;;5;;2;2;3;2;3;2002;0;;
1;2;1;144;1;0;FALSO;55.7;79.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;45.5;47.2;48;50.5;53.1;55.5;57.4;68.9;17;;7;;2;2;3;3;4;2002;0;;
1;2;1;145;1;0;FALSO;55.8;81.7;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;47;48;48;48.5;48.5;49.9;49.9;52.8;17;;12;;2;2;3;3;3;2002;0;;
1;2;1;146;1;0;FALSO;51.5;81.8;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;35.5;36;36;36.6;37.9;39;39.5;40;14;;10;;2;1;3;1;3;2002;0;;
1;2;1;147;1;0;FALSO;51.6;81.9;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;66;69.5;70;70;71;71.3;73;74.4;6;;5;;2;2;3;0;0;2002;0;;
1;2;1;148;1;0;FALSO;52.5;83.7;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;121;125.8;126;124.2;132.5;137.8;140;141.9;0;;0;;2;2;3;3;4;2002;0;;
1;2;1;149;1;0;FALSO;57;83.6;Myrtaceae;Curitiba prismatica (D.Legrand) Salywon & Landrum;Murteira;36.5;41;;;;;45;57.4;13;;7;;3;2;3;0;0;2002;0;;
1;2;1;150;1;0;FALSO;57.5;84;Lauraceae;Ocotea puberula (Rich.) Nees;Canela-guaicá;110;115.8;119;119;120.5;120.5;121;;0;;0;;3;2;1;4;3;2002;1;2026;
1;2;1;151;1;0;FALSO;58.5;84.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;34;34.9;34.9;35;35.9;36.1;36.6;39.5;15;;10;;2;1;2;2;1;2002;0;;
1;2;1;152;1;0;FALSO;59.5;85;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;39;;;;;;;;;;;;2;1;2;0;0;2002;1;2005;
1;2;1;153;1;0;FALSO;59.2;86;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;52.5;57.1;60;60.4;60.7;60.7;62;;12;;11;;2;2;3;2;2;2002;1;2026;
1;2;1;154;1;0;FALSO;58;88.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;82;87.2;90;94.2;99.2;100.5;102.5;;15;;10;;3;3;3;5;4;2002;1;2026;
1;2;1;155;1;0;FALSO;59.7;89;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;34.5;36.4;37.5;38.4;41.1;43.6;44.8;47;18;;14;;2;1;3;2;3;2002;0;;
1;2;1;156;1;0;FALSO;59;89.3;Fabaceae;Inga virescens Benth.;Ingá;36.5;40;43.5;45.5;49;49.6;54.2;61;13;;9;;2;2;3;3;3;2002;0;;
1;2;1;157;1;0;FALSO;56;90.2;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;87;95.6;97;102;107.1;107.7;108.9;112.1;15;;11;;3;3;3;5;4;2002;0;;
1;2;1;158;1;0;FALSO;50.3;86.3;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;71.8;72.5;;;;;;;22;;20;;2;2;3;0;0;2002;1;2008;
1;2;1;159;1;0;FALSO;51;86;Sapindaceae;Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.;Vacum-de-folha-graúda;40.5;43.4;44.5;44.5;46.7;47.8;50.2;53.5;20;;17;;2;1;3;2;4;2002;0;;
1;2;1;160;1;0;FALSO;55.4;92.7;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;71;73.2;73.5;73.5;73.8;;;;9;;7;;2;2;1;2;1;2002;1;2017;
1;2;1;161;1;0;FALSO;52;98.5;Araucariaceae;Araucaria angustifolia (Bertol.) Kuntze;Araucária;243;253;255;261;264.5;266.5;273;283;0;;0;;3;3;3;5;5;2002;0;;
1;2;1;162;1;0;FALSO;52.3;96.8;Styracaceae;Styrax leprosus Hook. & Arn.;Canela-raposa;31.5;;;;;;;;;;;;2;1;1;0;0;2002;1;2005;
1;2;1;163;1;0;FALSO;59.5;99.8;Lauraceae;Cryptocarya aschersoniana Mez;Canela-fogo;36;38;38;39;40.5;41.9;42.6;42.6;0;;0;;2;1;2;1;4;2002;0;;
1;2;1;580;1;0;FALSO;54;51;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;;35.4;38;41.7;48.1;50.4;;66;7;;5.5;;2;2;3;2;4;2005;0;;
1;2;1;581;1;0;FALSO;52;77.7;Salicaceae;Casearia sylvestris Sw.;Guaçatunga-preta;;32.4;34;37;40;43;46;49.5;10;;3;;1;1;3;1;2;2005;0;;
1;2;1;582;1;0;FALSO;56;96.6;Myrtaceae;Myrciaria delicatula (DC.) O.Berg;Araçá-do-mato;;31.5;34;36.4;40.2;43.5;46;54.4;8;;5;;3;2;3;2;4;2005;0;;
1;2;1;626;1;0;FALSO;54;73;Simaroubaceae;Picrasma crenata (Vell.) Engl.;Tenente-José;;;31.6;32.5;33;33;33.5;;7;;6;;1;1;3;1;4;2008;1;2026;
1;2;1;657;1;0;FALSO;52.3;74.7;Myrtaceae;Myrciaria floribunda (H.West ex Willd.) O.Berg;Cambuí;;;;33;42.3;42.4;48.9;46.7;0;;0;;1;1;3;2;4;2011;0;;2020 deve estar errada, conferido medição 2026
1;2;1;658;1;0;FALSO;55;75.5;Myrtaceae;Myrciaria delicatula (DC.) O.Berg;Araçá-do-mato;;;;32.4;35.1;36.7;38.5;43.6;0;;0;;3;2;2;2;3;2011;0;;
1;2;1;712;1;0;FALSO;51;52;Salicaceae;Casearia decandra Jacq.;Guaçatunga-branca;;;;;36.1;39.2;42.4;49;0;;0;;2;1;3;4;4;2014;0;;
1;2;1;713;1;0;FALSO;59.8;52.5;Symplocaceae;Symplocos tetrandra Mart.;Sete-Sangria;;;;;36.7;43.3;48;57.1;0;;0;;2;1;3;4;4;2014;0;;
1;2;1;714;1;0;FALSO;56;63;Myrtaceae;Myrcia hebepetala DC.;Caingá;;;;;36.5;37.7;37.8;41;0;;0;;2;1;3;3;4;2014;0;;
1;2;1;764;1;0;FALSO;50;64;N.I.;N.I.;N.I.;;;;;;;32.5;37.4;0;;0;;1;2;3;3;3;2020;0;;
1;2;1;765;1;0;FALSO;54;88.5;N.I.;N.I.;N.I.;;;;;;;32;39.2;0;;0;;2;2;3;3;4;2020;0;;
1;2;1;819;1;0;FALSO;57.5;91.4;N.I.;N.I.;cambuí;;;;;;;;34.2;1.6;;0;;2;2;2;3;3;2026;0;;
1;2;1;820;1;0;FALSO;56;90.5;N.I.;N.I.;N.I.;;;;;;;;33;8;;0;;2;2;2;3;4;2026;0;;
1;2;1;821;1;1;FALSO;59.8;95.5;N.I.;N.I.;N.I.;;;;;;;;32.1;1.4;;0;;2;1;2;3;2;2026;0;;
1;2;2;138;1;0;FALSO;64.5;94.3;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;72;;;;;;;;;;;;2;2;3;0;0;2002;1;2005;
1;2;2;164;1;0;FALSO;64;96.5;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;232;237;241;241;245;246;249.2;256;0;;0;;3;3;3;5;4;2002;0;;
1;2;2;165;1;0;FALSO;60.8;96.5;Myrtaceae;Myrcia guianensis (Aubl.) DC.;Guamirim-vermelho;58;61.5;61.5;61.5;;;;;;;;;1;1;1;1;1;2002;1;2014;
1;2;2;166;1;0;FALSO;60.9;94.1;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;52;54.7;56;58;59.7;60.2;62;62.5;0;;0;;2;1;2;2;4;2002;0;;
1;2;2;167;1;0;FALSO;62.5;93.7;Aquifoliaceae;Ilex brevicuspis Reissek;Voadeira;49;56;58;60.5;62.3;63.5;65.5;72.1;0;;0;;3;2;3;4;3;2002;0;;
1;2;2;168;1;0;FALSO;61.2;91.8;Sapindaceae;Matayba elaeagnoides Radlk.;Miguel-pintado;53.5;57.3;59.1;60.4;63.1;66.7;70;73.7;0;;0;;2;2;3;3;4;2002;0;;
1;2;2;169;1;0;FALSO;65;90.7;Canellaceae;Cinnamodendron dinisii Schwacke;Pimenteira;67;74;75.7;76.4;76.4;76.4;76.8;80.2;0;;0;;2;2;3;3;4;2002;0;;
1;2;2;170;1;0;FALSO;69;91.2;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;103;;;;;;;;;;;;2;2;2;0;0;2002;1;2005;
1;2;2;171;1;0;FALSO;61.5;87;Meliaceae;Cedrela fissilis Vell.;Cedro;40.5;44.5;47.3;50.5;52.9;55;59;63;0;;0;;2;1;3;2;4;2002;0;;
1;2;2;172;1;0;FALSO;64.5;80.4;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;60.5;63.3;66;68.8;72.1;75.1;79;87.3;0;;0;;2;1;3;3;3;2002;0;;
1;2;2;173;1;0;FALSO;65.5;78;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;48.5;50.9;52.3;54;57.1;59.3;61;63.5;0;;0;;2;1;3;2;3;2002;0;;
1;2;2;174;1;0;FALSO;66.5;78;Myrtaceae;Campomanesia xanthocarpa (Mart.) O.Berg;Guabiroba;47.5;51.2;53.7;56.6;60.4;61.6;64.5;68;0;;0;;2;1;3;2;3;2002;0;;
1;2;2;175;1;0;FALSO;62.5;76.6;Lauraceae;Ocotea porosa (Nees & Mart.) Barroso;Imbuia;52;55;56.9;59.4;62.1;63.3;64;64.1;0;;0;;2;1;3;2;3;2002;0;;
1;2;2;176;1;0;FALSO;65;75;Rubiaceae;Coussarea contracta (Walp.) Müll.Arg.;Cinzeiro-preto;34.5;39.3;40.2;43.2;45.2;45.9;50;54;0;;0;;3;1;3;1;3;2002;0;;
1;2;2;177;1;0;FALSO;68;72.5;Lauraceae;Cryptocarya aschersoniana Mez;Canela-fogo;50.5;54.1;55;59.5;61.2;64.3;65;66.5;0;;0;;2;1;3;1;3;2002;0;;
1;2;2;178;1;0;FALSO;61;72.6;Aquifoliaceae;Ilex paraguariensis A.St.-Hil.;Erva-mate;44;44.4;45;45.6;45.6;45.6;45.6;45.6;0;;0;;3;1;2;1;2;2002;0;;
1;2;2;179;1;0;FALSO;63.5;69.5;Salicaceae;Casearia obliqua Spreng.;Guaçatunga-vermelha;134;138;143;145.6;149.1;149.8;155;160.2;0;;0;;3;3;3;5;5;2002;0;;
1;2;2;180;1;0;FALSO;65;66;Arecaceae;Syagrus romanzoffiana (Cham.) Glassman;Palmeira;72;77;77.9;78;75.1;79;75.8;79.6;0;;0;;2;2;3;4;5;2002;0;;
1;2;2;181;1;0;FALSO;66.5;68;Lauraceae;Nectandra grandiflora Nees & Mart;Canela-amarela;76;81.6;84;86.7;90;93.4;97.3;102.7;0;;0;;2;2;3;3;5;2002;0;;
